Nivel,Fecha y hora,Origen,Id. del evento,Categoría de la tarea
Información,17/11/2024 18:11:11,ESENT,103,General,"netsh (6520,T,97) El motor de base de datos detuvo la instancia (0). 
 
Cierre con problemas: 0 
 
Secuencia interna de intervalos: 
[1] 0.000004 +J(0)
[2] 0.000012 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[3] 0.000003 +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[4] 0.000002 +J(0)
[5] 0.032178 -0.020829 (5) WT +J(0) +M(C:0K, Fs:6, WS:16K # 0K, PF:0K # 0K, P:0K)
[6] 0.000016 +J(0)
[7] 0.000005 +J(0)
[8] 0.043246 -0.004651 (11) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4042/2) +M(C:0K, Fs:4, WS:-20K # 0K, PF:-24K # 0K, P:-24K)
[9] 0.004197 -0.000649 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:66/1) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[10] 0.002163 +J(0)
[11] 0.007177 -0.000859 (2) WT +J(0)
[12] 0.000038 +J(0) +M(C:0K, Fs:0, WS:-4K # 0K, PF:-4K # 0K, P:-4K)
[13] 0.001054 +J(0)
[14] 0.000018 +J(0) +M(C:0K, Fs:0, WS:-16K # 0K, PF:-32K # 0K, P:-32K)
[15] 0.000002 +J(0)."
Información,17/11/2024 18:11:11,ESENT,326,General,"netsh (6520,D,50) Tel motor de base de datos adjuntó una base de datos (1, C:\Windows\system32\dhcp\dhcp.mdb). (Tiempo =0 segundos)  
 
caché guardada:  0 0 
datos adicionales:  lgposAttach = 00000008:0014:0268,
dbv = 1568.180.400 (9360) 
 
secuencia de temporización interna:  
[1] 0.000004 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.001821 -0.000765 (1) WT +J(0) +M(C:0K, Fs:18, WS:8K # 0K, PF:4K # 0K, P:4K)
[3] 0.020488 -0.004520 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:16, WS:56K # 0K, PF:104K # 0K, P:104K)
[4] 0.002657 +J(0)
[5] -
[6] -
[7] -
[8] 0.004372 -0.004010 (2) CM -0.003477 (2) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:54/1) +M(C:8K, Fs:31, WS:120K # 0K, PF:224K # 0K, P:224K)
[9] 0.004773 -0.004181 (5) CM -0.003240 (5) WT +J(CM:5, PgRf:23, Rd:0/4, Dy:0/0, Lg:0/0) +M(C:0K, Fs:30, WS:112K # 0K, PF:196K # 0K, P:196K)
[10] 0.003273 -0.003164 (3) CM -0.002389 (3) WT +J(CM:3, PgRf:40, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:0K, Fs:5, WS:20K # 0K, PF:64K # 0K, P:64K)
[11] 0.000013 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:4, WS:16K # 0K, PF:0K # 0K, P:0K)
[12] 0.000018 +J(CM:0, PgRf:36, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000003 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)."
Información,17/11/2024 18:11:11,ESENT,105,General,"netsh (6520,D,0) Tel motor de base de datos inició una nueva instancia (0). (Tiempo =0 segundos)  
 
datos adicionales: 
  
 
secuencia de temporización interna:  
[1] 0.000861 +J(0) +M(C:0K, Fs:98, WS:380K # 0K, PF:2316K # 0K, P:2316K)
[2] 0.000154 +J(0) +M(C:8K, Fs:86, WS:340K # 0K, PF:16K # 0K, P:16K)
[3] 0.000008 +J(0) +M(C:0K, Fs:3, WS:12K # 0K, PF:64K # 0K, P:64K)
[4] 0.000050 +J(0) +M(C:0K, Fs:20, WS:80K # 0K, PF:136K # 0K, P:136K)
[5] 0.001754 +J(0) +M(C:0K, Fs:58, WS:228K # 0K, PF:476K # 0K, P:476K)
[6] 0.003605 +J(0) +M(C:0K, Fs:19, WS:76K # 0K, PF:12K # 0K, P:12K)
[7] 0.014352 -0.008971 (3) WT +J(0) +M(C:0K, Fs:275, WS:1096K # 0K, PF:1028K # 0K, P:1028K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.031037 -0.009175 (4) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:6, WS:-1008K # 0K, PF:-1024K # 0K, P:-1024K)
[14] 0.000020 +J(0)
[15] 0.000034 +J(0) +M(C:0K, Fs:16, WS:64K # 0K, PF:64K # 0K, P:64K)
[16] 0.003535 -0.000407 (1) WT +J(0) +M(C:0K, Fs:3, WS:4K # 0K, PF:0K # 0K, P:0K)."
Información,17/11/2024 18:11:11,ESENT,102,General,"netsh (6520,P,98) El motor de base de datos (10.00.20348.0000) inicia una nueva instancia (0)."
Información,17/11/2024 18:11:11,ESENT,103,General,"netsh (6520,T,97) El motor de base de datos detuvo la instancia (0). 
 
Cierre con problemas: 0 
 
Secuencia interna de intervalos: 
[1] 0.000004 +J(0)
[2] 0.000012 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[3] 0.000003 +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[4] 0.000002 +J(0)
[5] 0.024655 -0.008662 (6) WT +J(0) +M(C:0K, Fs:6, WS:16K # 0K, PF:0K # 0K, P:0K)
[6] 0.000023 +J(0)
[7] 0.000006 +J(0)
[8] 0.045711 -0.004224 (11) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4042/2) +M(C:0K, Fs:4, WS:-20K # 0K, PF:-24K # 0K, P:-24K)
[9] 0.004546 -0.001594 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:66/1) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[10] 0.001809 +J(0)
[11] 0.005179 -0.000908 (2) WT +J(0)
[12] 0.000038 +J(0) +M(C:0K, Fs:0, WS:-4K # 0K, PF:-4K # 0K, P:-4K)
[13] 0.001236 +J(0)
[14] 0.000019 +J(0) +M(C:0K, Fs:0, WS:-16K # 0K, PF:-32K # 0K, P:-32K)
[15] 0.000002 +J(0)."
Información,17/11/2024 18:11:11,ESENT,326,General,"netsh (6520,D,50) Tel motor de base de datos adjuntó una base de datos (1, C:\Windows\system32\dhcp\dhcp.mdb). (Tiempo =0 segundos)  
 
caché guardada:  0 0 
datos adicionales:  lgposAttach = 00000008:0011:0268,
dbv = 1568.180.400 (9360) 
 
secuencia de temporización interna:  
[1] 0.000004 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.005030 -0.003908 (1) WT +J(0) +M(C:0K, Fs:18, WS:8K # 0K, PF:4K # 0K, P:4K)
[3] 0.022969 -0.005379 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:15, WS:52K # 0K, PF:104K # 0K, P:104K)
[4] 0.003717 +J(0)
[5] -
[6] -
[7] -
[8] 0.002150 -0.001866 (2) CM -0.001462 (2) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:54/1) +M(C:8K, Fs:31, WS:120K # 0K, PF:224K # 0K, P:224K)
[9] 0.004953 -0.004512 (4) CM -0.002592 (4) WT +J(CM:4, PgRf:23, Rd:0/4, Dy:0/0, Lg:0/0) +M(C:0K, Fs:30, WS:112K # 0K, PF:196K # 0K, P:196K)
[10] 0.007130 -0.006897 (3) CM -0.005503 (3) WT +J(CM:3, PgRf:40, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:0K, Fs:5, WS:20K # 0K, PF:64K # 0K, P:64K)
[11] 0.000735 -0.000700 (1) CM -0.000583 (1) WT +J(CM:1, PgRf:1, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:4, WS:16K # 0K, PF:0K # 0K, P:0K)
[12] 0.000024 +J(CM:0, PgRf:36, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000004 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)."
Información,17/11/2024 18:11:11,ESENT,105,General,"netsh (6520,D,0) Tel motor de base de datos inició una nueva instancia (0). (Tiempo =0 segundos)  
 
datos adicionales: 
  
 
secuencia de temporización interna:  
[1] 0.003189 +J(0) +M(C:0K, Fs:97, WS:376K # 0K, PF:2316K # 0K, P:2316K)
[2] 0.000412 +J(0) +M(C:8K, Fs:91, WS:360K # 0K, PF:16K # 0K, P:16K)
[3] 0.000011 +J(0) +M(C:0K, Fs:3, WS:12K # 0K, PF:64K # 0K, P:64K)
[4] 0.000188 +J(0) +M(C:0K, Fs:19, WS:76K # 0K, PF:136K # 0K, P:136K)
[5] 0.002203 +J(0) +M(C:0K, Fs:42, WS:164K # 0K, PF:476K # 0K, P:476K)
[6] 0.010546 +J(0) +M(C:0K, Fs:35, WS:140K # 0K, PF:12K # 0K, P:12K)
[7] 0.018697 -0.009951 (3) WT +J(0) +M(C:0K, Fs:275, WS:1096K # 0K, PF:1028K # 0K, P:1028K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.024437 -0.006284 (4) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:6, WS:-1008K # 0K, PF:-1024K # 0K, P:-1024K)
[14] 0.000018 +J(0)
[15] 0.000060 +J(0) +M(C:0K, Fs:16, WS:64K # 0K, PF:64K # 0K, P:64K)
[16] 0.001324 -0.000281 (1) WT +J(0) +M(C:0K, Fs:3, WS:4K # 0K, PF:0K # 0K, P:0K)."
Información,17/11/2024 18:11:11,ESENT,102,General,"netsh (6520,P,98) El motor de base de datos (10.00.20348.0000) inicia una nueva instancia (0)."
Información,17/11/2024 18:08:20,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:21:20Z. Motivo: RulesEngine.
Información,17/11/2024 18:07:49,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 18:03:57,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:20:57Z. Motivo: RulesEngine.
Información,17/11/2024 18:03:27,Microsoft-Windows-Security-SPP,1033,Ninguno,"Se excluyeron las directivas porque solo están definidas con el atributo de solo invalidación.
Nombres de directiva=(Security-SPP-Reserved-EnableNotificationMode) 
Id. de aplicación=55c92734-d682-4d71-983e-d6ec3f16059f
Id. de SKU=1d02774d-66ab-4c57-8b14-e254fdce09d4"
Información,17/11/2024 18:03:27,Microsoft-Windows-Security-SPP,1034,Ninguno,Se encontró una definición duplicada de la directiva. Nombre de directiva=Security-SPP-Reserved-LicenseProperties  Prioridad=100
Información,17/11/2024 18:03:25,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 17:53:25,Microsoft-Windows-RestartManager,10001,Ninguno,Finalizando sesión 0 iniciada ‎2024‎-‎11‎-‎17T16:50:11.611960600Z.
Información,17/11/2024 17:53:25,MsiInstaller,1042,Ninguno,Finalizando una transacción de Windows Installer: C:\ProgramData\Soda PDF Desktop 14\Installation\soda-desktop14-ocr-tess-module-14.0.437.22898-x64.msi. Id. de proceso del cliente: 3876.
Información,17/11/2024 17:53:25,MsiInstaller,1033,Ninguno,Windows Installer instaló el producto. Nombre del producto: Soda PDF Desktop 14 OCR TESS Module. Versión del producto: 14.0.437.22898. Idioma del producto: 1033. Fabricante: Avanquest Software. Resultado de la instalación: 0.
Información,17/11/2024 17:53:25,MsiInstaller,11707,Ninguno,Product: Soda PDF Desktop 14 OCR TESS Module -- Installation completed successfully.
Información,17/11/2024 17:50:11,Microsoft-Windows-RestartManager,10000,Ninguno,Iniciando sesión 0 - ‎2024‎-‎11‎-‎17T16:50:11.611960600Z.
Información,17/11/2024 17:50:06,MsiInstaller,1040,Ninguno,Iniciando una transacción de Windows Installer: C:\ProgramData\Soda PDF Desktop 14\Installation\soda-desktop14-ocr-tess-module-14.0.437.22898-x64.msi. Id. de proceso del cliente: 3876.
Información,17/11/2024 17:50:02,Microsoft-Windows-RestartManager,10001,Ninguno,Finalizando sesión 0 iniciada ‎2024‎-‎11‎-‎17T16:49:14.808592600Z.
Información,17/11/2024 17:50:02,MsiInstaller,1042,Ninguno,Finalizando una transacción de Windows Installer: C:\ProgramData\Soda PDF Desktop 14\Installation\soda-desktop14-ocr-module-14.0.437.22898-x64.msi. Id. de proceso del cliente: 3876.
Información,17/11/2024 17:50:02,MsiInstaller,1033,Ninguno,Windows Installer instaló el producto. Nombre del producto: Soda PDF Desktop 14 OCR Module. Versión del producto: 14.0.437.22898. Idioma del producto: 1033. Fabricante: Avanquest Software. Resultado de la instalación: 0.
Información,17/11/2024 17:50:02,MsiInstaller,11707,Ninguno,Product: Soda PDF Desktop 14 OCR Module -- Installation completed successfully.
Información,17/11/2024 17:49:14,Microsoft-Windows-RestartManager,10000,Ninguno,Iniciando sesión 0 - ‎2024‎-‎11‎-‎17T16:49:14.808592600Z.
Información,17/11/2024 17:49:01,MsiInstaller,1040,Ninguno,Iniciando una transacción de Windows Installer: C:\ProgramData\Soda PDF Desktop 14\Installation\soda-desktop14-ocr-module-14.0.437.22898-x64.msi. Id. de proceso del cliente: 3876.
Información,17/11/2024 17:49:00,Microsoft-Windows-RestartManager,10001,Ninguno,Finalizando sesión 0 iniciada ‎2024‎-‎11‎-‎17T16:48:12.188127100Z.
Información,17/11/2024 17:49:00,MsiInstaller,1042,Ninguno,Finalizando una transacción de Windows Installer: C:\ProgramData\Soda PDF Desktop 14\Installation\soda-desktop14-edit-module-14.0.437.22898-x64.msi. Id. de proceso del cliente: 3876.
Información,17/11/2024 17:49:00,MsiInstaller,1033,Ninguno,Windows Installer instaló el producto. Nombre del producto: Soda PDF Desktop 14 Edit Module. Versión del producto: 14.0.437.22898. Idioma del producto: 1033. Fabricante: Avanquest Software. Resultado de la instalación: 0.
Información,17/11/2024 17:49:00,MsiInstaller,11707,Ninguno,Product: Soda PDF Desktop 14 Edit Module -- Installation completed successfully.
Información,17/11/2024 17:48:12,Microsoft-Windows-RestartManager,10000,Ninguno,Iniciando sesión 0 - ‎2024‎-‎11‎-‎17T16:48:12.188127100Z.
Información,17/11/2024 17:48:07,MsiInstaller,1040,Ninguno,Iniciando una transacción de Windows Installer: C:\ProgramData\Soda PDF Desktop 14\Installation\soda-desktop14-edit-module-14.0.437.22898-x64.msi. Id. de proceso del cliente: 3876.
Información,17/11/2024 17:47:51,Microsoft-Windows-RestartManager,10001,Ninguno,Finalizando sesión 0 iniciada ‎2024‎-‎11‎-‎17T16:46:35.010440900Z.
Información,17/11/2024 17:47:51,MsiInstaller,1042,Ninguno,Finalizando una transacción de Windows Installer: C:\ProgramData\Soda PDF Desktop 14\Installation\soda-desktop14-startup-14.0.437.22898-x64.msi. Id. de proceso del cliente: 3876.
Información,17/11/2024 17:47:51,MsiInstaller,1033,Ninguno,Windows Installer instaló el producto. Nombre del producto: Soda PDF Desktop 14 View Module. Versión del producto: 14.0.437.22898. Idioma del producto: 1033. Fabricante: Avanquest Software. Resultado de la instalación: 0.
Información,17/11/2024 17:47:51,MsiInstaller,11707,Ninguno,Product: Soda PDF Desktop 14 View Module -- Installation completed successfully.
Información,17/11/2024 17:47:49,Soda PDF Desktop 14,0,Ninguno,La operación se completó correctamente. 
Información,17/11/2024 17:46:35,Microsoft-Windows-RestartManager,10000,Ninguno,Iniciando sesión 0 - ‎2024‎-‎11‎-‎17T16:46:35.010440900Z.
Información,17/11/2024 17:46:22,MsiInstaller,1040,Ninguno,Iniciando una transacción de Windows Installer: C:\ProgramData\Soda PDF Desktop 14\Installation\soda-desktop14-startup-14.0.437.22898-x64.msi. Id. de proceso del cliente: 3876.
Información,17/11/2024 17:45:55,Microsoft-Windows-CAPI2,4097,Ninguno,"Actualización automática correcta del certificado raíz de terceros: sujeto: <CN=ISRG Root X1, O=Internet Security Research Group, C=US>, huella digital Sha1: <CABD2A79A1076A31F21D253635CB039D4329A5E8>."
Información,17/11/2024 17:45:54,Microsoft-Windows-CAPI2,4097,Ninguno,"Actualización automática correcta del certificado raíz de terceros: sujeto: <CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE>, huella digital Sha1: <B1BC968BD4F49D622AA89A81F2150152A41D829C>."
Información,17/11/2024 17:45:43,VSS,8224,Ninguno,El servicio VSS se está cerrando por un tiempo de espera inactivo. 
Información,17/11/2024 17:45:39,Microsoft-Windows-CAPI2,4097,Ninguno,"Actualización automática correcta del certificado raíz de terceros: sujeto: <CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US>, huella digital Sha1: <8CF427FD790C3AD166068DE81E57EFBB932272D4>."
Información,17/11/2024 17:42:39,Windows Error Reporting,1001,Ninguno,"Depósito con errores 2039724538816565925, tipo 5
Nombre de evento: WindowsWcpOtherFailure3
Respuesta: No disponible
Identificador de archivo .cab: 0

Firma del problema:
P1: 10.0.20348.557:3
P2: wcp\plugins\printadvancedinstaller\dll\setupippai.cpp
P3: Windows::WCP::SetupIppAI::BasicInstaller::FindElementInCollection
P4: 1481
P5: 8002802b
P6: 0xc20f921d
P7: 
P8: 
P9: 
P10: 

Archivos adjuntos:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.428e2726-0ede-48fb-b2e0-844110f2fbaa.tmp.WERInternalMetadata.xml

Es posible que estos archivos estén disponibles aquí:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\Critical_10.0.20348.557_3_c53fd761943ada801eb73fa8bba49459f2c3134_00000000_66a1d55d-9ffc-48a5-abdc-bb42bd04bb47

Símbolo de análisis: 
Nueva búsqueda de una solución: 0
Id. de informe: 66a1d55d-9ffc-48a5-abdc-bb42bd04bb47
Estado del informe: 268435456
Depósito con algoritmo hash: bdf650b4dc4d417e4c4e8ea93fcf12a5
GUID de archivo .cab: 0"
Información,17/11/2024 17:42:37,Windows Error Reporting,1001,Ninguno,"Depósito con errores , tipo 0
Nombre de evento: WindowsWcpOtherFailure3
Respuesta: No disponible
Identificador de archivo .cab: 0

Firma del problema:
P1: 10.0.20348.557:3
P2: wcp\plugins\printadvancedinstaller\dll\setupippai.cpp
P3: Windows::WCP::SetupIppAI::BasicInstaller::FindElementInCollection
P4: 1481
P5: 8002802b
P6: 0xc20f921d
P7: 
P8: 
P9: 
P10: 

Archivos adjuntos:
\\?\C:\Windows\Logs\CBS\CBS.log
\\?\C:\Windows\servicing\Sessions\Sessions.xml
\\?\C:\Windows\servicing\Sessions\31144207_2173723168.xml
\\?\C:\Windows\WinSxs\pending.xml
\\?\C:\Windows\system32\LogFiles\Scm\SCM.EVM
\\?\C:\Windows\Logs\Cbs\FilterList.log

Es posible que estos archivos estén disponibles aquí:


Símbolo de análisis: 
Nueva búsqueda de una solución: 0
Id. de informe: 66a1d55d-9ffc-48a5-abdc-bb42bd04bb47
Estado del informe: 262148
Depósito con algoritmo hash: 
GUID de archivo .cab: 0"
Información,17/11/2024 17:42:37,Windows Error Reporting,1001,Ninguno,"Depósito con errores , tipo 0
Nombre de evento: WindowsWcpOtherFailure3
Respuesta: No disponible
Identificador de archivo .cab: 0

Firma del problema:
P1: 10.0.20348.557:3
P2: wcp\plugins\printadvancedinstaller\dll\setupippai.cpp
P3: Windows::WCP::SetupIppAI::BasicInstaller::FindElementInCollection
P4: 1481
P5: 8002802b
P6: 0xc20f921d
P7: 
P8: 
P9: 
P10: 

Archivos adjuntos:

Es posible que estos archivos estén disponibles aquí:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\Critical_10.0.20348.557_3_c53fd761943ada801eb73fa8bba49459f2c3134_00000000_66a1d55d-9ffc-48a5-abdc-bb42bd04bb47

Símbolo de análisis: 
Nueva búsqueda de una solución: 0
Id. de informe: 66a1d55d-9ffc-48a5-abdc-bb42bd04bb47
Estado del informe: 4
Depósito con algoritmo hash: 
GUID de archivo .cab: 0"
Información,17/11/2024 17:38:19,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:21:19Z. Motivo: RulesEngine.
Información,17/11/2024 17:37:49,Microsoft-Windows-Security-SPP,1033,Ninguno,"Se excluyeron las directivas porque solo están definidas con el atributo de solo invalidación.
Nombres de directiva=(Security-SPP-Reserved-EnableNotificationMode) 
Id. de aplicación=55c92734-d682-4d71-983e-d6ec3f16059f
Id. de SKU=1d02774d-66ab-4c57-8b14-e254fdce09d4"
Información,17/11/2024 17:37:49,Microsoft-Windows-Security-SPP,1034,Ninguno,Se encontró una definición duplicada de la directiva. Nombre de directiva=Security-SPP-Reserved-LicenseProperties  Prioridad=100
Información,17/11/2024 17:37:48,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 17:30:20,VSS,8224,Ninguno,El servicio VSS se está cerrando por un tiempo de espera inactivo. 
Información,17/11/2024 17:25:46,VSS,8224,Ninguno,El servicio VSS se está cerrando por un tiempo de espera inactivo. 
Información,17/11/2024 17:23:43,Microsoft-Windows-Management-UI,2316,Machine Picker Active Directory Initialize.,"Active Directory Initialize Error: System.DirectoryServices.ActiveDirectory.ActiveDirectoryObjectNotFoundException: El equipo local no está unido a un dominio o no se puede establecer contacto con el dominio.
   en System.DirectoryServices.ActiveDirectory.Domain.GetComputerDomain()
   en Microsoft.Management.UI.Primitives.ActiveDirectoryWrapperFactory.GetComputerDomain()
   en Microsoft.Management.UI.Primitives.ActiveDirectoryNavigationItemFactory.CreateInternal(Object state)"
Información,17/11/2024 17:08:18,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:21:18Z. Motivo: RulesEngine.
Información,17/11/2024 17:07:47,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 17:07:45,tvnserver,257,Ninguno,The client 192.168.24.1 has disconnected
Información,17/11/2024 17:06:46,tvnserver,257,Ninguno,Authentication passed by 192.168.24.1
Información,17/11/2024 17:05:24,MsiInstaller,1033,Ninguno,Windows Installer instaló el producto. Nombre del producto: TightVNC. Versión del producto: 2.8.85.0. Idioma del producto: 1033. Fabricante: GlavSoft LLC.. Resultado de la instalación: 0.
Información,17/11/2024 17:05:24,MsiInstaller,11707,Ninguno,Product: TightVNC -- Installation completed successfully.
Información,17/11/2024 17:05:22,Microsoft-Windows-RestartManager,10001,Ninguno,Finalizando sesión 0 iniciada ‎2024‎-‎11‎-‎17T16:04:36.439292900Z.
Información,17/11/2024 17:05:22,MsiInstaller,1042,Ninguno,Finalizando una transacción de Windows Installer: C:\Users\Administrador\Downloads\tightvnc-2.8.85-gpl-setup-64bit.msi. Id. de proceso del cliente: 6544.
Información,17/11/2024 17:04:42,tvnserver,257,Ninguno,Service has been started successfully
Información,17/11/2024 17:04:36,Microsoft-Windows-RestartManager,10000,Ninguno,Iniciando sesión 0 - ‎2024‎-‎11‎-‎17T16:04:36.439292900Z.
Información,17/11/2024 17:04:36,MsiInstaller,1040,Ninguno,Iniciando una transacción de Windows Installer: C:\Users\Administrador\Downloads\tightvnc-2.8.85-gpl-setup-64bit.msi. Id. de proceso del cliente: 6544.
Información,17/11/2024 17:03:48,Microsoft-Windows-CAPI2,4097,Ninguno,"Actualización automática correcta del certificado raíz de terceros: sujeto: <CN=GlobalSign, O=GlobalSign, OU=GlobalSign Root CA - R3>, huella digital Sha1: <D69B561148F01C77C54578C10926DF5B856976AD>."
Información,17/11/2024 16:58:55,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:20:55Z. Motivo: RulesEngine.
Información,17/11/2024 16:58:14,Microsoft-Windows-Security-SPP,1033,Ninguno,"Se excluyeron las directivas porque solo están definidas con el atributo de solo invalidación.
Nombres de directiva=(Security-SPP-Reserved-EnableNotificationMode) 
Id. de aplicación=55c92734-d682-4d71-983e-d6ec3f16059f
Id. de SKU=1d02774d-66ab-4c57-8b14-e254fdce09d4"
Información,17/11/2024 16:58:14,Microsoft-Windows-Security-SPP,1034,Ninguno,Se encontró una definición duplicada de la directiva. Nombre de directiva=Security-SPP-Reserved-LicenseProperties  Prioridad=100
Información,17/11/2024 16:58:13,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 16:42:45,VSS,8224,Ninguno,El servicio VSS se está cerrando por un tiempo de espera inactivo. 
Información,17/11/2024 16:38:56,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:20:55Z. Motivo: RulesEngine.
Información,17/11/2024 16:37:46,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 16:37:02,Microsoft-Windows-CAPI2,4097,Ninguno,"Actualización automática correcta del certificado raíz de terceros: sujeto: <CN=DigiCert Global Root G3, OU=www.digicert.com, O=DigiCert Inc, C=US>, huella digital Sha1: <7E04DE896A3E666D00E687D33FFAD93BE83D349E>."
Información,17/11/2024 16:21:38,Bitvise Installer,4097,Ninguno,Bitvise SSH Server 9.39 installation completed.
Información,17/11/2024 16:21:26,Bitvise Installer,4097,Ninguno,Bitvise SSH Server 9.39 installation started.
Información,17/11/2024 16:12:08,Microsoft-Windows-CAPI2,4097,Ninguno,"Actualización automática correcta del certificado raíz de terceros: sujeto: <CN=USERTrust RSA Certification Authority, O=The USERTRUST Network, L=Jersey City, S=New Jersey, C=US>, huella digital Sha1: <2B8F1B57330DBBA2D07A6C51F70EE90DDAB9AD8E>."
Información,17/11/2024 16:11:58,Bitvise Installer,4097,Ninguno,Bitvise SSH Server 9.39 installation completed.
Información,17/11/2024 16:11:33,Bitvise Installer,4097,Ninguno,Bitvise SSH Server 9.39 installation started.
Información,17/11/2024 16:08:39,Microsoft-Windows-CAPI2,4097,Ninguno,"Actualización automática correcta del certificado raíz de terceros: sujeto: <CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US>, huella digital Sha1: <0563B8630D62D75ABBC8AB1E4BDFB5A899B24D43>."
Información,17/11/2024 16:08:30,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:21:29Z. Motivo: RulesEngine.
Información,17/11/2024 16:07:45,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 16:07:27,VSS,8224,Ninguno,El servicio VSS se está cerrando por un tiempo de espera inactivo. 
Información,17/11/2024 16:06:05,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:21:04Z. Motivo: RulesEngine.
